clnt_id,clnt_gender,clnt_age,clnt_device,clnt_device_get,has_car,has_estate,clnt_children,clnt_income,clnt_pick,clnt_fortune,clnt_status,clnt_system,spend_last,spend_level,spend_points,manager_contact,is_premium
2268,0,21,C_QpEX%9CB,NJRRltMExbMcFROsvdGD,1,0,1,0,2,21,0,1,1428,360,0,,
2270,0,40,KnasAzg4Vf,yHrDLKQ3V9TnmM5OZdNu,1,0,2,70000,0,14,2,1,1428,450,0,,
2272,1,20,H#s_lw9F_R,RD8BUJjq4e1qknku300N,0,0,0,330000,1,16,0,1,1428,230,0,,
2273,1,31,-(Tu#R_@lh,yHrDLKQ3V9TnmM5OZdNu,1,0,0,38000000,3,17,12,2,1428,150,0,,
2274,1,41,jso!fQ*Q7x,TM4ptl78Lwzhng7PAY4G,0,0,0,180000,8,18,6,3,1428,80,0,,
2275,1,24,^+3(I8C%&b,4CdUr2g9UqwFuqdVaWdO,1,0,1,390000,2,19,14,2,1428,1500,0,,
2276,1,23,m4Onx$jC_+,"",1,0,0,10000,4,20,16,1,1428,1100,0,,
2277,1,31,tZet+bbIC_,SYy2B7hNPyV792L5eCqu,1,0,1,500000,3,21,9,1,1428,6000,0,,
2278,1,22,^+3(I8C%&b,DAHGwLtn4JPcATVSWFHk,0,0,0,200000,0,22,12,1,1428,1000,0,7122,
2279,0,27,UaSer)d$CZ,xwVatkCS227il3xATBFE,1,0,0,80000,2,23,2,1,1409,18,0,,
2282,0,25,WUn^8@yRRZ,liZPCZF6tFgGEt1bTPHs,1,0,0,230000,2,17,4,1,1428,300,0,,
2283,1,45,@bM12Da%6&,oy7aZVGbnl73VxOs01nQ,0,0,1,210000,0,18,15,1,1428,80,0,,
2287,1,33,tZet+bbIC_,oy7aZVGbnl73VxOs01nQ,1,1,0,230000,0,22,21,2,1428,550,0,,
2291,1,31,KnasAzg4Vf,AACwntwTHc6JRW83FHAG,0,,2,270000,8,17,13,1,1428,250,0,,
2295,1,30,"",apqNDBwDXCytWs6F1c29,1,0,0,40000,4,21,6,1,1428,75,0,,
2296,1,28,W@&0muZANj,C55OgTGl37GGqJVFyeYQ,1,1,0,110000,1,22,8,1,1428,180,0,,
2297,1,29,sUse$3S4Z%,KO2noblmhQcxUA5YXty0,0,1,1,10000,2,23,20,3,1428,300,0,,
2299,0,28,T+BA%psI8c,jEt2cvpo9kv8BjV7S6ay,0,0,0,120000,7,25,24,1,1428,1200,0,,
2300,0,27,Y1+5*e_(9D,6153L0t8XPPwrqlaHrPc,1,,1,260000,7,8,4,1,1428,50,0,,
2301,0,1922,KnasAzg4Vf,yhUtC1GSVpWWNPCI9EYo,1,0,1,230000,6,9,6,1,1428,100,0,,
2302,,21,cN50%TMttL,lmE6l7DelsqZNYgxcsAZ,0,0,0,190000,8,10,2,1,1428,150,0,,
2303,0,23,4(*Kax8&YS,a25dNMsZKjRHnhp7WJkD,1,0,0,30000,2,11,4,1,1428,265,0,,
2304,0,39,_)nAgN9)Gz,apqNDBwDXCytWs6F1c29,1,1,1,320000,4,12,0,1,1393,61,0,,
2305,0,26,gTkSzDk+OA,"",0,0,0,70000,5,13,4,1,1428,80,0,,
2307,0,28,rcJgTotoi8,duj1wNy6PQygCaQYt6ze,1,1,0,7000000,0,15,12,1,1428,400,0,,
2310,0,21,pi&NYvrpiu,qhf9RhOTHsX15m3UzA94,0,0,0,28000000,3,9,6,1,1428,310,0,,
2313,0,44,KnasAzg4Vf,T9HRiTpDzJk0xkhhMyUc,0,0,0,60000,0,12,9,1,1428,1100,0,,
2318,1,25,R6B&KN5OOi,NJRRltMExbMcFROsvdGD,1,0,0,210000,6,17,6,1,1428,606,0,,
2321,0,35,&qrVc7H^jE,"",1,0,0,120000,1,11,0,1,1428,30,0,,
2322,,23,$pffcP&pkj,KO2noblmhQcxUA5YXty0,,0,0,130000,4,12,6,1,1428,600,0,,
2323,1,27,"",Wlb9y8b5EujLakHZQZ0D,1,0,0,360000,6,13,9,1,1428,160,0,,
2324,1,24,sUse$3S4Z%,4CdUr2g9UqwFuqdVaWdO,1,0,0,220000,1,14,0,1,1428,400,0,,
2327,0,25,4!5PbGR!VN,AtzkQytHAijh7cklGMUl,1,0,0,300000,8,17,15,1,1428,1480,0,,
2329,0,27,(O@$+)2-Iq,DUPFnmZiv2kqwJJgYK0p,1,0,1,270000,1,19,11,1,1428,150,0,,
2334,1,28,_)nLk%PngJ,RD8BUJjq4e1qknku300N,,0,0,110000,1,15,9,1,1428,400,0,,
2335,0,27,!Zusbz4GJ@,4CdUr2g9UqwFuqdVaWdO,,0,1,150000,4,16,15,1,1428,200,0,,
2336,0,20,vB5-)b$ZR+,"",0,0,2,160000,4,17,7,1,1428,1000,0,,
2341,0,23,KnasAzg4Vf,pup1FL83CRpbaMg9C534,0,0,0,310000,2,13,1,1,1428,720,0,,
2347,0,24,6J4&mF&#tl,i9jqpetwkZDeguJpCWVc,1,0,0,170000,2,19,10,1,1428,1000,0,,
2348,0,28,N)Eb*EJXD4,liZPCZF6tFgGEt1bTPHs,0,0,0,240000,2,20,8,1,1428,1600,0,,
2352,1,30,H#s_lw9F_R,AACwntwTHc6JRW83FHAG,0,0,0,260000,8,15,12,2,1428,600,0,,
2353,0,33,Nljw_d_PZV,T9HRiTpDzJk0xkhhMyUc,,0,0,0,2,16,1,1,1428,67,0,,
2355,1,21,R6B&KN5OOi,jEt2cvpo9kv8BjV7S6ay,1,0,0,200000,1,18,15,1,1428,170,0,,
2359,0,51,)!%OA9qpZP,apqNDBwDXCytWs6F1c29,,0,0,20000,4,22,5,1,1428,190,0,,
2361,1,22,nR4%tYIRXv,apqNDBwDXCytWs6F1c29,,0,0,60000,8,15,6,1,1428,200,0,,
2362,0,35,(O@$+)2-Iq,oy7aZVGbnl73VxOs01nQ,0,1,0,300000,2,16,10,1,1428,500,0,,
2363,0,23,exk&etBeLF,JZxqPj2lkI5WfrXtLR8h,,0,0,36000000,1,17,0,1,1428,6,0,,
2366,0,29,(O@$+)2-Iq,xr1OdesOO44Ufzhxxw59,,0,0,190000,2,20,6,1,1409,21,0,,
2371,0,77,+d)U@Ozdq@,C55OgTGl37GGqJVFyeYQ,1,0,1,170000,2,16,3,1,1425,39,0,,
2373,1,22,_)nAgN9)Gz,b2ZbgyfuDZYdwsGZq0N9,0,1,0,16000000,4,18,15,1,1428,500,0,,
2376,1,20,m1o4W&JCvy,AACwntwTHc6JRW83FHAG,1,0,0,110000,4,21,3,1,1428,38,0,,
2378,0,25,fXm+BayjVA,Xlh4OkBJvFkCElKYmKNQ,1,,0,240000,4,23,9,1,1415,2000,0,,
2382,1,22,NMZa(_ZevK,DUPFnmZiv2kqwJJgYK0p,0,0,0,140000,8,18,6,1,1428,130,0,,
2384,0,49,ghOfqAzHdO,U5K7lQEiD5wBoxQfY6Tz,0,0,0,270000,7,20,4,1,1428,20,0,,
2387,0,24,C_QpEX%9CB,6153L0t8XPPwrqlaHrPc,1,0,1,230000,0,23,18,1,1428,80,0,,
2388,0,26,"",RD8BUJjq4e1qknku300N,0,,0,130000,5,24,12,1,1428,200,0,,
2390,0,22,"",DUPFnmZiv2kqwJJgYK0p,0,1,1,50000,5,17,10,1,1428,100,0,,
2391,0,26,Nljw_d_PZV,TM4ptl78Lwzhng7PAY4G,1,0,0,290000,9,18,15,2,1428,120,0,,
2392,1,34,Y1+5*e_(9D,SYy2B7hNPyV792L5eCqu,0,0,0,90000,2,19,17,1,1428,19,0,,
2396,,20,Nljw_d_PZV,b2ZbgyfuDZYdwsGZq0N9,0,0,1,120000,5,23,4,1,1428,400,0,,
2397,1,41,sUse$3S4Z%,JZ0KLFgkXP3A9WMANoni,0,0,0,310000,3,24,21,2,1411,600,0,,
2398,1,22,vB5-)b$ZR+,oy7aZVGbnl73VxOs01nQ,1,0,1,210000,5,25,23,2,1428,75,0,,
2399,0,23,!Zusbz4GJ@,bDs6Xe2iNTT7AkzC2PVT,1,0,0,70000,0,26,7,1,1428,80,0,,
2401,0,27,tyOjI2@FcB,TM4ptl78Lwzhng7PAY4G,1,1,0,230000,2,10,1,1,1428,100,0,,
2403,0,24,jso!fQ*Q7x,AACwntwTHc6JRW83FHAG,1,0,0,370000,7,12,3,1,1428,100,0,,
2404,1,21,T+BA%psI8c,4tn4ahgRkWMzsSCk5tnp,0,0,0,340000,2,13,12,1,1428,500,0,,
2411,1,23,_)nLk%PngJ,u6H8Em4pxxagN7S8TAR5,1,0,0,270000,4,11,2,1,1428,500,0,,
2413,1,28,m4Onx$jC_+,DLtGblMWq46ducD1uhFp,0,1,1,40000,5,13,8,1,1428,150,0,,
2418,1,32,zzhjn9-Ew-,vtFJx028ksA5j1r4Gevb,1,0,0,100000,8,18,6,2,1428,40,0,,
2419,1,20,zzhjn9-Ew-,vtFJx028ksA5j1r4Gevb,0,0,0,90000,4,19,6,1,1428,50,0,,
2421,0,36,(O@$+)2-Iq,"",0,0,0,70000,6,12,9,1,1428,200,0,7122,
2422,0,36,$pffcP&pkj,AEvBGGIi1TYMZpsS5CoK,0,0,1,220000,3,13,4,1,1428,400,0,7122,
2423,0,30,py_Z4O$Gg+,nBFBZ7ZONkLc6OswKgos,1,0,0,10000,4,14,1,1,1428,300,0,,
2426,0,30,_cbxM0a-Yi,bDs6Xe2iNTT7AkzC2PVT,1,0,2,360000,8,17,12,1,1428,1500,0,,
2429,0,24,@bM12Da%6&,SYy2B7hNPyV792L5eCqu,1,0,0,180000,8,20,9,1,1428,20,0,,
2430,,29,+qOE#oK7Bu,DLtGblMWq46ducD1uhFp,0,0,0,250000,6,12,6,1,1428,2000,0,,
2433,0,21,py_Z4O$Gg+,4NcOXE1hJebOzWNFGD3a,0,0,0,30000,3,15,3,2,1428,510,0,,
2434,0,32,UaSer)d$CZ,Wlb9y8b5EujLakHZQZ0D,1,0,0,300000,4,16,2,1,1428,500,0,,
2435,1,23,KnasAzg4Vf,DB4FszVdkc5Qli9kSmrp,,0,0,100000,2,17,4,1,1428,150,0,,
2437,1,26,yJrFzC0McE,DAHGwLtn4JPcATVSWFHk,1,0,0,11000000,8,19,5,1,1428,190,0,,
2438,0,32,m1o4W&JCvy,NJRRltMExbMcFROsvdGD,0,0,0,340000,4,20,18,1,1428,85,0,,
2441,0,23,(O@$+)2-Iq,a25dNMsZKjRHnhp7WJkD,0,0,0,300000,3,14,5,2,1428,121,0,,
2444,,24,(O@$+)2-Iq,ZRg0ZwLzu2FL5jted9eX,0,0,0,300000,9,17,13,1,1428,500,0,,
2448,1,21,vB5-)b$ZR+,C6o0rm2Kne9WJe6IrQhX,0,0,0,260000,5,21,12,2,1428,1000,0,,
2449,0,22,YBjx-RAB9!,DAHGwLtn4JPcATVSWFHk,0,0,1,300000,5,22,7,1,1428,558,0,,
2450,0,30,Nljw_d_PZV,AtzkQytHAijh7cklGMUl,,0,0,60000,1,14,0,1,1428,224,0,,
2454,0,23,6J4&mF&#tl,apqNDBwDXCytWs6F1c29,1,0,1,260000,9,18,6,1,1428,1000,0,,
2457,,32,A&D5V21q5$,xr1OdesOO44Ufzhxxw59,1,1,0,0,0,21,0,1,1428,1188,0,7122,
2458,1,34,AWrJqks-tw,AACwntwTHc6JRW83FHAG,1,0,0,360000,0,22,16,1,1428,780,0,,
2459,1,31,xAZj4fx97F,yhUtC1GSVpWWNPCI9EYo,0,,0,310000,4,23,21,1,1428,140,0,,
2462,1,24,4aQwCtPL4(,0AjfBYGThrZ4OWmX9WCv,0,0,1,26000000,9,17,14,1,1428,164,0,,
2465,0,21,C_QpEX%9CB,KO2noblmhQcxUA5YXty0,0,1,1,330000,2,20,5,1,1428,500,0,,
2466,0,29,UaSer)d$CZ,Jw5OmlNzw1TWSySS8Kz6,1,0,0,280000,1,21,9,1,1428,760,0,,
2467,0,26,A&D5V21q5$,Xlh4OkBJvFkCElKYmKNQ,1,0,0,210000,2,22,3,2,1428,291,0,,
2470,0,22,_)nAgN9)Gz,vtFJx028ksA5j1r4Gevb,0,0,2,220000,2,16,6,1,1428,60,0,,
2474,1,45,m4Onx$jC_+,6153L0t8XPPwrqlaHrPc,0,0,0,250000,9,20,14,2,1428,110,0,,
2475,0,25,N)Eb*EJXD4,yhUtC1GSVpWWNPCI9EYo,0,1,0,280000,9,21,18,1,1408,61,0,,
2476,,1900,zzhjn9-Ew-,vgIXi0LgoZHQ71Mmekm1,0,0,1,28000000,8,22,12,2,1428,300,0,,
2477,0,25,6J4&mF&#tl,vtFJx028ksA5j1r4Gevb,1,0,0,310000,2,23,16,2,1428,100,0,,
2478,1,25,4!5PbGR!VN,DLtGblMWq46ducD1uhFp,0,0,0,50000,0,24,6,1,1428,1050,0,,
2481,1,21,fXm+BayjVA,RKcjWOC0kWGyGsDi325Q,1,0,0,160000,6,18,15,1,1428,400,0,,
2482,1,25,cN50%TMttL,pup1FL83CRpbaMg9C534,,0,0,37000000,2,19,12,1,1428,800,0,,
2484,0,44,WUn^8@yRRZ,RD8BUJjq4e1qknku300N,1,0,0,340000,2,21,6,1,1428,20,0,7122,
2486,,26,W@&0muZANj,DB4FszVdkc5Qli9kSmrp,0,0,0,300000,5,23,2,1,1428,150,0,,
2488,1,24,tyOjI2@FcB,RKcjWOC0kWGyGsDi325Q,0,0,0,360000,6,25,13,1,1428,320,0,,
2491,0,23,Nljw_d_PZV,SYy2B7hNPyV792L5eCqu,1,0,0,30000,2,19,2,1,1428,1500,0,,
2492,1,22,NMZa(_ZevK,2gvyGkNTz6z7lM5GuVPN,1,1,0,380000,9,20,12,1,1413,165,0,,
2493,0,21,yJrFzC0McE,xwVatkCS227il3xATBFE,0,0,0,230000,4,21,15,1,1428,992,0,,
2494,0,26,zzhjn9-Ew-,nrQMSSqhv27ILkeKQI8X,0,1,0,250000,8,22,8,2,1428,90,0,,
2500,0,24,fXm+BayjVA,bDs6Xe2iNTT7AkzC2PVT,0,0,0,340000,7,10,0,1,1428,484,0,7122,
2501,0,25,C_QpEX%9CB,Y7jY0XTUnViV2gtx79xG,1,0,0,50000,2,11,4,1,1428,50,0,,
2503,0,30,&UiIgr6b05,DAHGwLtn4JPcATVSWFHk,1,0,0,0,3,13,7,1,1428,210,0,7122,
2507,1,24,_)nLk%PngJ,bDs6Xe2iNTT7AkzC2PVT,0,0,0,70000,3,17,8,1,1428,800,0,,
2511,1,33,!Zusbz4GJ@,DUPFnmZiv2kqwJJgYK0p,1,0,0,0,8,12,3,1,1428,540,0,,
2512,0,33,SSbZb5Hpun,qhf9RhOTHsX15m3UzA94,0,0,0,370000,6,13,3,1,1428,100,0,,
2513,0,39,!Zusbz4GJ@,ZRg0ZwLzu2FL5jted9eX,0,0,1,180000,0,14,7,2,1428,100,0,,
2514,1,26,yJrFzC0McE,0AjfBYGThrZ4OWmX9WCv,,0,0,39000000,4,15,9,1,1428,600,0,,
2517,0,26,W@&0muZANj,EAE3RcxIwQfn3oIbcXZN,0,0,1,39000000,0,18,15,1,1428,110,0,,
2519,0,24,N)Eb*EJXD4,vtFJx028ksA5j1r4Gevb,1,0,2,210000,7,20,19,1,1428,300,0,,
2524,1,21,@bM12Da%6&,2gvyGkNTz6z7lM5GuVPN,0,0,1,380000,7,16,12,2,1428,240,0,,
2525,0,24,YBjx-RAB9!,ZRg0ZwLzu2FL5jted9eX,0,0,0,180000,0,17,9,1,1428,206,0,,
2528,1,1949,YBjx-RAB9!,lmE6l7DelsqZNYgxcsAZ,1,0,0,30000,7,20,8,2,1428,50,0,,
2529,1,28,gTkSzDk+OA,b2ZbgyfuDZYdwsGZq0N9,1,0,0,210000,4,21,9,1,1428,640,0,,
2530,0,31,sO@*%lun08,nBFBZ7ZONkLc6OswKgos,0,0,0,310000,9,13,8,1,1428,6,0,,
2531,0,36,jso!fQ*Q7x,4tn4ahgRkWMzsSCk5tnp,0,0,0,180000,9,14,11,1,1428,1200,0,,
2533,0,23,nR4%tYIRXv,4tn4ahgRkWMzsSCk5tnp,0,0,0,130000,4,16,5,1,1428,800,0,,
2538,0,31,ghOfqAzHdO,bDs6Xe2iNTT7AkzC2PVT,0,0,0,10000,0,21,18,1,1428,680,0,,
2541,0,24,vB5-)b$ZR+,bDs6Xe2iNTT7AkzC2PVT,1,0,0,230000,9,15,6,1,1428,2000,0,,
2545,0,25,K*)FJ)edcZ,JZ0KLFgkXP3A9WMANoni,0,1,1,380000,2,19,18,1,1428,1000,0,,
2546,1,25,jso!fQ*Q7x,i9jqpetwkZDeguJpCWVc,0,0,1,350000,2,20,6,2,1428,750,0,,
2547,1,30,SSbZb5Hpun,KO2noblmhQcxUA5YXty0,0,0,0,310000,4,21,6,1,1428,80,0,,
2549,0,1962,+qOE#oK7Bu,EAE3RcxIwQfn3oIbcXZN,1,0,0,290000,3,23,19,3,1427,250,0,,
2550,0,26,nR4%tYIRXv,nBFBZ7ZONkLc6OswKgos,1,0,0,100000,2,15,0,1,1428,100,0,,
2551,0,24,_cbxM0a-Yi,pup1FL83CRpbaMg9C534,1,0,0,250000,4,16,7,1,1428,600,0,,
2553,0,23,)!%OA9qpZP,i9jqpetwkZDeguJpCWVc,1,0,1,360000,1,18,15,1,1428,300,0,,
2555,0,27,tyOjI2@FcB,"",0,0,1,300000,8,20,15,2,1428,300,0,,
2559,1,26,"","",0,0,0,130000,2,24,15,2,1428,600,0,,
2561,1,24,NMZa(_ZevK,zPz024CQIonY5H9jYIve,1,0,1,36000000,8,17,11,1,1428,150,0,,
2563,1,27,Nljw_d_PZV,bDs6Xe2iNTT7AkzC2PVT,0,0,0,110000,2,19,17,1,1428,4160,0,,
2569,1,23,jso!fQ*Q7x,yHrDLKQ3V9TnmM5OZdNu,0,0,0,290000,2,25,19,1,1428,1360,0,,
2571,0,27,fXm+BayjVA,Jsdxxb8QCqG5031DdLI5,0,1,0,60000,4,18,15,1,1428,19,0,,
2572,0,31,+d)U@Ozdq@,SYy2B7hNPyV792L5eCqu,0,0,2,0,7,19,7,1,1428,410,0,,
2573,1,41,!Zusbz4GJ@,JZ0KLFgkXP3A9WMANoni,,1,0,40000,8,20,13,1,1428,400,0,,
2574,1,25,R6B&KN5OOi,rwanDIFAePDVZahjv9Cg,1,0,0,200000,3,21,12,1,1428,260,0,,
2575,0,30,W@&0muZANj,AtzkQytHAijh7cklGMUl,1,0,1,150000,8,22,1,2,1398,62,0,,
2576,0,40,Bg01S^%Jfy,rwanDIFAePDVZahjv9Cg,1,0,2,300000,0,23,0,1,1428,160,0,,
2577,0,36,gTkSzDk+OA,nrQMSSqhv27ILkeKQI8X,0,0,0,280000,0,24,9,1,1428,700,0,,
2578,1,22,(O@$+)2-Iq,b2ZbgyfuDZYdwsGZq0N9,0,1,0,180000,4,25,3,2,1424,200,0,,
2580,1,22,C_QpEX%9CB,DB4FszVdkc5Qli9kSmrp,1,0,0,280000,5,18,6,1,1428,60,0,,
2581,0,32,IgSHlRCsd#,b2ZbgyfuDZYdwsGZq0N9,1,0,0,130000,2,19,16,1,1428,200,0,,
2583,0,21,tyOjI2@FcB,pup1FL83CRpbaMg9C534,1,0,0,500000,7,21,0,2,1428,2000,0,,
2585,0,57,6J4&mF&#tl,RD8BUJjq4e1qknku300N,0,0,0,30000,2,23,9,1,1428,350,0,,
2587,0,24,cN50%TMttL,yhUtC1GSVpWWNPCI9EYo,0,0,1,50000,6,25,12,1,1428,40,0,,
2589,0,24,vB5-)b$ZR+,yHrDLKQ3V9TnmM5OZdNu,0,0,0,110000,8,27,24,2,1428,50,0,,
2593,1,35,_)nLk%PngJ,AACwntwTHc6JRW83FHAG,0,0,0,100000,2,22,19,1,1428,185,0,,
2594,0,33,Nljw_d_PZV,DUPFnmZiv2kqwJJgYK0p,1,0,1,70000,0,23,18,2,1428,30,0,,
2597,0,26,Bg01S^%Jfy,RKcjWOC0kWGyGsDi325Q,,1,0,90000,7,26,23,1,1428,590,0,,
2599,0,37,Y1+5*e_(9D,Jw5OmlNzw1TWSySS8Kz6,1,0,0,0,1,28,23,2,1428,300,0,,
2602,1,25,"",bDs6Xe2iNTT7AkzC2PVT,1,,0,40000,6,13,2,1,1428,75,0,,
2607,1,26,rreI!9jkPq,NW1ON108010azsYbnTXl,0,0,0,100000,1,18,15,2,1419,80,0,,
2610,1,24,KnasAzg4Vf,xr1OdesOO44Ufzhxxw59,1,0,0,360000,3,12,6,3,1428,420,0,,
2614,0,30,y3FVI6dzfi,4NcOXE1hJebOzWNFGD3a,0,0,0,0,1,16,6,1,1428,30,0,,
2615,1,30,pi&NYvrpiu,pup1FL83CRpbaMg9C534,0,0,0,360000,5,17,14,1,1428,500,0,,
2618,1,23,sO@*%lun08,Wlb9y8b5EujLakHZQZ0D,1,0,0,360000,4,20,18,2,1428,65,0,,
2620,0,29,T+BA%psI8c,zPz024CQIonY5H9jYIve,1,0,1,330000,8,13,7,2,1428,800,0,,
2622,1,21,rreI!9jkPq,SYy2B7hNPyV792L5eCqu,,0,0,230000,0,15,12,1,1428,182,0,,
2624,1,31,xAZj4fx97F,bDs6Xe2iNTT7AkzC2PVT,0,0,0,320000,1,17,6,1,1428,400,0,,
2626,,23,_cbxM0a-Yi,JZxqPj2lkI5WfrXtLR8h,0,0,0,30000,0,19,4,1,1428,200,0,,
2633,1,37,vJ#XVpcNy6,4NcOXE1hJebOzWNFGD3a,1,,0,270000,1,17,15,1,1428,260,0,,
2634,0,23,6J4&mF&#tl,DB4FszVdkc5Qli9kSmrp,0,0,0,230000,2,18,6,1,1428,1000,0,,
2636,0,27,@bM12Da%6&,U5K7lQEiD5wBoxQfY6Tz,1,0,1,20000,7,20,16,1,1428,930,0,,
2638,,29,"",AEvBGGIi1TYMZpsS5CoK,0,0,1,40000,8,22,20,2,1428,900,0,,
2641,1,22,ghOfqAzHdO,NJRRltMExbMcFROsvdGD,,0,1,390000,2,16,1,1,1428,300,0,,
2642,1,29,zzhjn9-Ew-,Wlb9y8b5EujLakHZQZ0D,1,1,1,40000,4,17,7,1,1428,3000,0,,
2643,1,25,-(Tu#R_@lh,2gvyGkNTz6z7lM5GuVPN,0,0,0,20000,2,18,15,1,1428,200,0,,
2645,0,22,NMZa(_ZevK,nBFBZ7ZONkLc6OswKgos,1,0,1,360000,4,20,5,1,1428,500,0,,
2648,1,53,pi&NYvrpiu,i9jqpetwkZDeguJpCWVc,0,0,0,10000,5,23,3,1,1428,56,0,,
2651,1,22,vB5-)b$ZR+,NJRRltMExbMcFROsvdGD,1,1,0,20000,2,17,16,1,1428,60,0,,
2654,1,26,4(*Kax8&YS,RKcjWOC0kWGyGsDi325Q,1,0,2,380000,7,20,14,1,1428,50,0,,
2655,0,21,^+3(I8C%&b,AACwntwTHc6JRW83FHAG,1,,0,60000,9,21,9,2,1428,400,0,,
2658,0,27,H#s_lw9F_R,Y7jY0XTUnViV2gtx79xG,0,0,1,70000,2,24,18,2,1428,1500,0,,
2664,0,30,Bg01S^%Jfy,T9HRiTpDzJk0xkhhMyUc,1,0,0,140000,3,21,18,1,1428,70,0,,
2665,0,21,4!5PbGR!VN,hpPCHpM0tO0AhtuGoypP,1,0,0,170000,8,22,3,1,1428,500,0,,
2666,0,25,sUse$3S4Z%,b2ZbgyfuDZYdwsGZq0N9,1,1,0,40000,7,23,21,1,1428,400,0,,
2671,1,30,(O@$+)2-Iq,pup1FL83CRpbaMg9C534,,0,0,10000,2,19,11,1,1428,100,0,,
2673,1,1922,KnasAzg4Vf,2gvyGkNTz6z7lM5GuVPN,1,0,1,0,9,21,6,1,1428,400,0,,
2674,1,24,jso!fQ*Q7x,Jw5OmlNzw1TWSySS8Kz6,1,0,0,150000,5,22,12,1,1428,50,0,,
2675,0,31,m1o4W&JCvy,RKcjWOC0kWGyGsDi325Q,1,0,0,0,8,23,7,1,1428,500,0,,
2677,1,27,zzhjn9-Ew-,EAE3RcxIwQfn3oIbcXZN,0,0,1,300000,4,25,2,1,1428,966,0,,
2678,0,22,"",lmE6l7DelsqZNYgxcsAZ,1,0,0,160000,8,26,0,1,1428,3000,0,,
2679,1,24,sO@*%lun08,Jw5OmlNzw1TWSySS8Kz6,0,0,0,110000,2,27,6,3,1428,598,0,,
2683,0,25,rcJgTotoi8,noI8N7cvgfYPRswJVqSt,0,0,1,330000,4,22,21,1,1428,43,0,,
2686,1,1944,Bg01S^%Jfy,DUPFnmZiv2kqwJJgYK0p,1,1,0,390000,9,25,11,1,1428,480,0,,
2695,1,23,fXm+BayjVA,4CdUr2g9UqwFuqdVaWdO,1,0,0,170000,7,25,20,2,1428,100,0,,
2697,1,37,Y1+5*e_(9D,4tn4ahgRkWMzsSCk5tnp,1,0,0,290000,8,27,24,1,1428,1000,0,,
2702,0,28,tZet+bbIC_,hpPCHpM0tO0AhtuGoypP,0,0,0,120000,4,14,0,1,1428,900,0,,
2703,0,31,rcJgTotoi8,SYy2B7hNPyV792L5eCqu,1,1,1,160000,1,15,3,1,1428,300,0,,
2706,1,1900,Bg01S^%Jfy,RKcjWOC0kWGyGsDi325Q,1,0,2,50000,1,18,6,2,1428,800,0,,
2708,1,27,KnasAzg4Vf,NW1ON108010azsYbnTXl,1,1,0,0,5,20,8,1,1428,343,0,,
2712,1,32,IgSHlRCsd#,vgIXi0LgoZHQ71Mmekm1,,0,0,90000,9,15,12,2,1428,210,0,,
2717,1,34,rcJgTotoi8,rwanDIFAePDVZahjv9Cg,0,0,0,60000,6,20,17,1,1428,1263,0,,
2718,0,35,R6B&KN5OOi,oy7aZVGbnl73VxOs01nQ,0,0,0,270000,3,21,9,1,1428,65,0,,
2720,0,25,Bg01S^%Jfy,C6o0rm2Kne9WJe6IrQhX,0,0,0,30000,3,14,4,1,1428,30,0,,
2721,1,1944,tZet+bbIC_,duj1wNy6PQygCaQYt6ze,1,0,0,120000,9,15,6,1,1428,100,0,,
2722,1,28,&UiIgr6b05,NJRRltMExbMcFROsvdGD,1,,1,220000,4,16,2,1,1428,50,0,,
2723,0,29,K*)FJ)edcZ,U5K7lQEiD5wBoxQfY6Tz,1,0,0,380000,9,17,3,1,1428,860,0,,
2724,1,29,_cbxM0a-Yi,AACwntwTHc6JRW83FHAG,1,0,0,100000,7,18,6,1,1428,1030,0,,
2725,0,25,rreI!9jkPq,KO2noblmhQcxUA5YXty0,0,1,0,250000,4,19,8,1,1428,80,0,,
2733,1,22,UaSer)d$CZ,6153L0t8XPPwrqlaHrPc,0,0,0,170000,8,18,15,1,1428,400,0,,
2735,0,25,fXm+BayjVA,"",0,0,0,380000,6,20,15,1,1428,347,0,,
2736,0,25,py_Z4O$Gg+,DB4FszVdkc5Qli9kSmrp,,0,0,260000,4,21,6,1,1428,200,0,,
2740,1,31,xAZj4fx97F,TM4ptl78Lwzhng7PAY4G,1,0,0,50000,1,16,4,1,1428,256,0,,
2742,1,23,W@&0muZANj,jEt2cvpo9kv8BjV7S6ay,1,0,0,90000,1,18,6,1,1428,500,0,,
2743,0,23,YBjx-RAB9!,4tn4ahgRkWMzsSCk5tnp,1,0,1,90000,6,19,7,1,1428,1315,0,,
2747,0,22,sO@*%lun08,Wlb9y8b5EujLakHZQZ0D,1,0,0,230000,3,23,10,2,1428,400,0,,
2748,0,28,AWrJqks-tw,AEvBGGIi1TYMZpsS5CoK,0,0,0,260000,0,24,12,1,1428,400,0,,
2753,0,23,A&D5V21q5$,"",0,0,0,330000,4,20,13,1,1428,1000,0,,
2756,,25,KnasAzg4Vf,xr1OdesOO44Ufzhxxw59,0,0,1,10000,1,23,19,1,1428,110,0,,
2758,0,29,yJrFzC0McE,apqNDBwDXCytWs6F1c29,0,0,0,10000,5,25,8,2,1428,200,0,,
2759,1,26,KnasAzg4Vf,ZRg0ZwLzu2FL5jted9eX,0,0,0,380000,8,26,3,2,1428,480,0,,
2761,0,25,T+BA%psI8c,zY5grwt3TK2vXDNOXNtQ,1,0,0,360000,1,19,6,1,1428,150,0,,
