clnt_id,grey_goose_F0,grey_goose_F1,grey_goose_F2,grey_goose_F3,grey_goose_F4,goose_agg_0,goose_agg_1,goose_agg_2,goose_agg_3,goose_agg_4,goose_agg_5,goose_agg_6,goose_agg_7,goose_agg_8,goose_agg_9,goose_agg_10,goose_agg_11,goose_agg_12,goose_agg_13,goose_agg_14,goose_agg_15,goose_agg_16,goose_agg_17,goose_agg_18,goose_agg_19,goose_agg_20,goose_agg_21,goose_agg_22,goose_agg_23,goose_agg_24,goose_agg_25,goose_agg_26,goose_agg_27,goose_agg_28,goose_agg_29,wild_goose_A_0,wild_goose_A_1,wild_goose_A_2,wild_goose_A_3,wild_goose_A_4,wild_goose_A_5,wild_goose_A_6,wild_goose_A_7,wild_goose_A_8,wild_goose_A_9
4930,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6982.84798631619,-20000,,,,,,56462.4764777458,9
2954,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.334200823382,-1000,-5000,,,,,,5
2338,1,0,1,1,1,181,-218283,4212.24306896798,224,4194.56016670017,-75176,-33000,-247975,-2976.04,7227.46506482235,28,-394.270718232044,-357.980952380952,224,13,-1426.6862745098,117,224,224,104,-74401,25,13,-40000,-3264.32142857143,-40000,210,11,123,181,,450.924975282289,-1300,-1235,4600,,,,2044.49137929217,9
2436,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8336.71793666762,-26232,,,1,-3329,,,4
2730,0,1,0,1,0,16,-5133,375.108057158807,16,375.108057158807,10377,-100,-5133,-100,,1,648.5625,648.5625,16,6,-466.636363636364,15,16,16,15,-100,1,6,-1149,-100,-1149,16,6,15,16,3535.53390593274,,-300,-1774.75,,,,,2579.40561628708,4
3472,1,1,1,1,0,18,-22036,3341.77913555784,21,3260.0099531653,-23205,,-24174,,,,-1175.94444444444,-1221.31578947368,20,1,-1296.23529411765,17,20,21,16,,,1,-14500,,-14500,19,1,18,18,,,-88000,,,,,,,3
4979,1,0,1,0,0,74,-116155,5150.5122441757,80,5111.71051973106,-59068,-40000,-118615,-3619.64285714286,7256.59923833108,30,-792,-757.282051282051,79,5,-1873.46774193548,61,79,80,57,-101850,29,5,-40000,-3428.33333333333,-40000,78,5,62,74,3323.40187157677,9315.66622763535,-40000,-612,1476,,,,1824.76940095637,4
3609,1,1,1,0,0,63,-164510,13873.7331111881,73,13566.9720305025,-213260,-50000,-270605,-16257.625,18204.9215351234,10,-1846.19047619048,-3090.72463768116,72,4,-2836.37931034483,55,72,73,49,-135061,9,4,-90000,-14156.1,-90000,69,4,58,63,,3190.71187198092,-6500,-1700,1150,,,,1690.4141504377,5
4529,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5204.32937097385,4086.97321936826,-12000,-9781.15384615385,,,,,5344.43313602617,5
4690,1,1,0,1,1,62,-312751,25404.7849899589,75,23929.1375365703,-300099,-11500,-323209,-1809.05882352941,3014.60596336886,18,-4797,-4546.95454545455,75,14,-5392.25862068966,53,75,75,49,-30754,17,14,-2e+05,-1719.05555555556,-2e+05,66,14,59,62,,359.210244842766,-680,,,,,,,3
4991,1,0,1,1,0,113,-226680,3687.36691714957,132,3626.61074855689,-242196,-22000,-268696,-2515.77777777778,3092.95189145978,65,-1907.27433628319,-1985.2131147541,129,12,-2079.63302752294,83,129,132,77,-155132,60,12,-25000,-2619.41538461538,-25000,122,12,90,113,,3782.89393229615,-22000,,,1,-658,,26902.4179582431,6
3497,1,1,0,1,0,16,-27852,4981.78886880339,16,4981.78886880339,-27852,-2000,-27852,-2000,,1,-1740.75,-1740.75,16,5,-1740.75,15,16,16,15,-2000,1,5,-20000,-2000,-20000,16,5,15,16,,,,,,,,,,2
4559,0,1,1,1,1,202,-248557,4342.98967182459,215,4321.4375487871,-108682,-20000,-275984,-1907.14,3402.03427144431,50,-420.569306930693,-510.244131455399,215,17,-1388.58659217877,103,215,215,97,-95357,50,17,-39000,-1907.14,-39000,213,17,105,202,,1914.63991392638,-5000,-1827.5,,,,,,7
3207,1,1,1,0,1,268,-324944,4414.43117384227,318,4884.32431872467,-107108,-20000,-382913,-1892.14285714286,3677.05403251052,47,-450.216417910448,-366.808219178082,312,17,-1394.60944206009,134,312,318,124,-81698,46,17,-40000,-1767.10638297872,-40000,292,16,141,268,,390.24564913227,-900,-267.5,800,,,,865.748423812214,11
4304,1,1,1,0,1,49,-95100,6298.08486579406,58,6110.42989747161,-35975,-34000,-97285,-4232.11111111111,9680.32311123337,11,-698.591836734694,-666.203703703704,57,6,-2438.46153846154,42,57,58,39,-39459,11,6,-34000,-3587.18181818182,-34000,54,4,44,49,,568.944197615197,-1605,,,,,,2013.84011281929,5
2649,1,1,0,0,0,17,-38528,3580.6729536736,22,3517.10124212659,-38215,-15000,-41178,-2568.46666666667,4195.08538439362,16,-2095,-1910.75,21,2,-2408,18,21,22,16,-41027,16,2,-15000,-2564.1875,-15000,20,2,19,17,,986.576572463249,-2500,,,,,,,2
3144,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.22971392184,-7000,,,,,,3481.51308102287,10
3281,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.816039495774,-1000,,5000,1,-309,,3394.11254969543,7
3262,0,1,0,0,0,24,-26701,3053.42143379864,27,2992.59945235132,-5029,-14000,-26936,-2542.88888888889,4390.36933905717,10,-203.291666666667,-193.423076923077,27,7,-1335.05,25,27,27,23,-22986,10,7,-14000,-2298.6,-14000,26,7,26,24,,904.886871382274,-2009,,,,,,10606.6017177982,4
4279,1,0,1,0,1,43,-69275,7224.73032181555,55,7081.1864308871,-77575,-50000,-80571,-3882.11764705882,10520.4221678003,22,-1554.53488372093,-1491.82692307692,54,6,-1776.28205128205,39,54,55,33,-69696,20,6,-50000,-3193.72727272727,-50000,52,6,41,43,,12668.9985547774,-50000,,509,,,,353.553390593274,6
2666,1,0,0,1,1,25,-35930,2391.19637388098,29,2391.19637388098,-44930,-8300,-45930,-1923.92857142857,2768.92946503752,16,-1397.2,-1664.07407407407,28,5,-1497.08333333333,24,28,29,22,-36935,16,5,-8300,-2308.4375,-8300,27,5,25,25,,12141.7436858687,-40000,-2500,,,,,,4
2146,0,0,1,0,1,78,-51265,1282.21749012973,84,1260.71351646614,-24262,-6000,-52742,-1400.14285714286,2201.79922098356,7,-304.423076923077,-299.530864197531,84,11,-788.692307692308,64,84,84,61,-9801,7,11,-6500,-1400.14285714286,-6500,81,11,66,78,,,-6000,,2015,,,,3056.82207529323,7
3178,0,1,1,1,1,104,-111626,5024.87495890458,121,4901.42595151339,62635,-30000,-175213,-2866.26086956522,5898.50458493181,26,1037.13461538462,574.633027522936,117,12,-1175.01052631579,82,117,121,77,-70924,25,12,-40000,-3035.53846153846,-40000,109,12,87,104,,1703.55089045313,-4500,-1700,,,,,6554.17275481811,10
4865,0,0,0,0,1,43,-116154,5370.3500147718,70,7621.35763114288,-61180,-23000,-186640,-8678.66666666667,16127.9233680802,6,-1307.76744186047,-1092.5,64,10,-3416.29411764706,44,64,70,37,-26036,3,11,-40000,-14346.8333333333,-40000,56,10,50,43,707.106781186548,17971.4889154818,-40000,-2518,21000,,,,7156.67621874848,14
2158,1,1,0,1,1,167,-199228,4764.27692001461,185,8041.43146041885,-120232,-7800,-305106,-4398.5,2906.5685610355,5,-613.365269461078,-671.687150837989,184,14,-1293.68831168831,103,184,185,96,-23222,5,14,-86400,-4644.4,-86400,179,14,108,167,,,,,,2,-438,,1002.67741572252,8
4695,1,1,1,0,1,79,-172313,11466.492385484,93,11204.2689437146,-176086,-3000,-183985,-1108.5,899.145717692645,22,-2122.96202531646,-1978.49438202247,93,8,-2328.55405405405,63,93,93,58,-23070,21,8,-105000,-1137.54545454545,-105000,89,7,65,79,,1930.36330160684,-5800,,,,,,147.785317267988,5
3521,0,0,1,1,0,10,-20351,3282.75598461802,14,3169.72953989147,-17324,-11000,-20891,-2853.83333333333,3793.51474558885,8,-1693.6,-1332.61538461538,14,5,-2543.875,11,14,14,9,-17311,7,5,-11000,-2182.875,-11000,13,4,12,10,,5532.13902702072,-16000,,,,,,1989.79848225894,3
3738,0,1,1,0,1,73,-86520,2027.34520267948,175,2344.86254883244,-9175,-10000,-181383,-3300,2857.25674688976,15,-574.575342465754,-78.4188034188034,152,16,-1466.4406779661,53,152,175,41,-32700,11,16,-13000,-2547.2,-13000,117,13,61,73,12214.2217951291,9074.78169673152,-39000,-5101.56944444444,291400,,,,12199.4504298688,16
2556,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.45237791561,2156.37728609814,-6000,-1826,1000,,,,1905.25588832577,10
4710,1,1,1,0,0,47,-73746,3069.72725929595,52,5181.1472099241,86216,-5700,-108135,-1536.51515151515,1328.7935747458,36,1845.02127659574,1796.16666666667,52,2,-1676.04545454545,47,52,52,46,-51205,34,2,-30989,-1502.91666666667,-30989,48,2,51,47,,1365.14577976127,-4500,,,,,,,2
2731,0,0,0,0,1,21,-15760,1211.68580307773,24,1211.68580307773,-9760,-5000,-15760,-2562,3447.85266506561,2,-464.761904761905,-464.761904761905,21,10,-829.473684210526,18,21,24,18,-5124,2,10,-5000,-2562,-5000,21,10,18,21,,732.575365861197,-2000,,29000,,,,3044.1200151549,6
2067,1,0,1,1,1,36,-54209,4037.2223784136,38,4037.2223784136,64610,-10000,-59209,-2024.125,2643.52905139857,17,1933.61111111111,1700.26315789474,38,6,-2168.36,34,38,38,32,-34386,17,6,-19000,-2022.70588235294,-19000,38,6,34,36,9712.53485622231,875.360259169522,-2000,-1750,,,,,4242.64068711929,5
4427,1,0,1,0,0,23,-11933,1097.62255597478,27,1097.62255597478,-14519,-3200,-16519,-1631,2218.90107936339,2,-431.869565217391,-537.740740740741,27,5,-542.409090909091,26,27,27,23,-3262,2,5,-4000,-1631,-4000,27,5,26,23,,1343.50288425444,-2000,,,,,,,5
4572,1,0,1,1,1,10,-19493,5431.2764030812,10,5431.2764030812,-7593,-14000,-19493,-3248.83333333333,5431.2764030812,6,-759.3,-759.3,10,2,-3248.83333333333,10,10,10,10,-19493,6,2,-14000,-3248.83333333333,-14000,10,2,10,10,,292.943680594069,-760,,4000,,,,70.7106781186548,6
2243,0,0,0,1,1,46,-158201,14302.3396241783,67,13630.531284901,-123917,-1e+05,-173437,-15753.7142857143,31006.3030187233,10,-2634.80434782609,-2212.80357142857,64,8,-3955.025,40,64,67,33,-114310,9,8,-1e+05,-11881,-1e+05,56,7,44,46,15697.7705423414,1516.57508881031,-4500,-3613.92857142857,38640,,,,6467.65431815283,8
2607,1,1,0,1,0,49,-35579,1661.26851526468,51,2228.94466875327,-30137,-8400,-46497,-1500.54545454545,3390.14841971444,12,-615.040816326531,-615.040816326531,50,2,-808.613636363636,39,50,51,39,-16506,11,2,-10918,-2285.33333333333,-10918,49,2,40,49,4242.64068711929,3698.28936431727,-10918,,,,,,4242.64068711929,2
3798,0,1,0,0,0,24,-26630,1983.01876016392,29,1983.01876016392,18375,-2562,-31425,-1360,1990.76166328368,5,798.75,633.620689655172,29,4,-1401.57894736842,26,29,29,22,-7420,5,4,-7000,-1484,-7000,29,4,26,24,2192.0310216783,2540.8331966765,-4500,-447.5,20000,,,,10250.3658471296,4
3570,1,1,1,1,1,158,-150685,1939.05997996369,207,2231.92337693994,-58590,-10000,-204915,-2250.44444444444,4040.21296138376,24,-537.46835443038,-323.701657458564,203,19,-1068.68794326241,90,203,207,81,-42508,19,19,-16000,-2643.5,-16000,181,16,98,158,,4655.69082467308,-16000,-4542,,,,,15245.5236537218,17
2121,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24416.3498664317,6749.92839056666,-15000,-360,,,,,29539.3845420821,8
2825,1,0,0,0,0,13,-1339,204.480507085095,16,204.480507085095,20563,-238,-1465,-133,148.492424049175,2,976.076923076923,1370.86666666667,15,2,-148.777777777778,15,15,16,13,-266,2,2,-700,-133,-700,15,2,15,13,2839.03363840586,19.7989898732233,-500,,,,,,13974.8044572741,3
2030,1,0,1,0,1,161,-150708,2594.24810549871,182,2566.88992168302,-156179,-18000,-170491,-4268.28571428571,6424.73267185195,7,-851.664596273292,-887.380681818182,180,8,-991.5,109,180,182,102,-29878,7,8,-18704,-4268.28571428571,-18704,176,8,113,161,,,,,3000,1,-191,,1927.88649389256,6
2362,0,0,0,1,0,182,-189232,3297.80831206433,212,3242.53704564592,-182465,-29300,-205151,-1287.53225806452,3635.09667936755,71,-958.258241758242,-907.786069651741,210,11,-1106.61988304094,106,210,212,97,-83053,68,11,-29300,-1224.69014084507,-29300,201,10,112,182,30052.0382004283,6152.64632860689,-29300,,,1,-82,,15182.5229105235,9
2940,1,1,1,1,0,47,-83784,4398.77779394243,51,4398.77779394243,-78284,-19000,-103284,-4232.35714285714,6597.10448069202,16,-1250.72340425532,-1597.63265306122,49,11,-1861.86666666667,31,49,51,29,-78753,16,11,-19000,-4922.0625,-19000,49,11,31,47,,13340.7888072632,-42000,-150,25000,1,-780,,6198.92463792444,11
2789,0,0,0,0,1,144,-126127,3055.48343083775,144,3055.48343083775,-65016,-26600,-126127,-2414.67741935484,5324.57440795097,31,-451.5,-451.5,144,7,-977.728682170543,68,144,144,68,-74855,31,7,-26600,-2414.67741935484,-26600,144,7,68,144,,,,,,,,,,
3590,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16305.6026742782,19513.468820035,-89800,-3744.71428571429,150375,1,-95,,21128.6420872306,10
2680,1,1,1,0,0,36,-20766,1467.09377271224,37,1467.09377271224,11344,-2500,-20766,-751.5,1166.7806134831,4,315.111111111111,315.111111111111,36,6,-716.068965517241,29,36,37,29,-3006,4,6,-7500,-751.5,-7500,36,6,29,36,70.7106781186548,1610.78924754296,-2500,-3871,,,,,1805.10387512741,6
3606,0,1,1,1,0,5,-380,150.443787951957,5,150.443787951957,4749,-50,-380,-50,,1,949.8,949.8,5,3,-126.666666666667,5,5,5,5,-50,1,3,-300,-50,-300,5,3,5,5,,,-146,-500,,,,,,
4780,0,0,1,0,0,83,-106525,5836.74545807667,98,5762.76130793587,-7234,-4000,-114514,-1255.5,1203.02425535579,13,-21.0843373493976,-76.1473684210526,98,10,-1638.84615384615,65,98,98,58,-13317,12,10,-41300,-1178.23076923077,-41300,95,10,68,83,4358.89894354067,36834.4937615093,-75000,,,,,,2380.47614284762,4
4975,0,1,1,1,1,34,-85294,8109.2575390011,36,8109.2575390011,-26234,-40000,-89234,-6415.76923076923,10509.2019659696,14,-655.705882352941,-728.722222222222,36,7,-3553.91666666667,29,36,36,27,-83755,14,7,-40000,-5982.5,-40000,36,6,29,34,,,-350,,,,,,212.132034355964,6
2132,1,0,0,0,1,13,-12073,7293.88253170859,17,6784.1814025126,-35415,-4000,-38893,-1087.3,7060.26034059107,12,-724.230769230769,-2529.64285714286,16,4,-1097.54545454545,14,16,17,13,-36873,11,4,-26000,-3096.08333333333,-26000,14,3,16,13,,19101.9791327464,-60000,,,,,,,6
4252,1,0,1,0,0,31,-61002,4628.16370762913,32,4628.16370762913,-52882,-20000,-61002,-2617.47826086957,4769.70535883978,23,-1705.87096774194,-1705.87096774194,31,4,-2346.23076923077,27,31,32,27,-60202,23,4,-20000,-2617.47826086957,-20000,31,4,27,31,,1630.84875281108,-5000,,7000,,,,,2
3641,0,1,1,1,0,,,2961.71676566143,6,2837.64999603545,-13459,,-13659,,,1,,-2691.8,6,4,,4,6,6,,-6000,1,4,-6000,-6000,-6000,5,,5,,,2674.83955905147,-6000,,,,,,,4
3742,0,0,0,0,0,147,-313284,4606.31169590172,174,4522.22197000523,-85318,-32000,-348298,-4228,5406.93426336638,65,-592.755102040816,-513.963855421687,173,7,-2632.63865546219,104,173,174,93,-249516,62,7,-32000,-3903.32307692308,-32000,166,7,108,147,14630.1629063612,4710.32682451453,-20000,-6109,174000,4,-1954,,14625.397760373,8
3856,1,1,0,1,1,23,-122497,23402.7709901272,26,23402.7709901272,-68231,-1e+05,-129647,-17381.1428571429,32407.581285523,9,-2655.69565217391,-2624.26923076923,26,3,-8166.46666666667,24,26,26,22,-128768,9,3,-1e+05,-14307.5555555556,-1e+05,26,3,24,23,,3419.87894522599,-6500,,,,,,,2
2715,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.18765527556,-5250,-20500,,2,-1361.5,,16686.2725695905,18
2391,0,1,1,1,1,50,-51183,2064.44474254906,73,2001.15959403808,-49422,-6400,-58477,-1282,1779.94151651053,14,-869.02,-882.535714285714,61,12,-1066.3125,36,61,73,32,-18404,14,12,-12000,-1314.57142857143,-12000,56,9,40,50,,832.165580621686,-2500,,8800,,,,2364.05441304915,12
2168,1,0,0,1,1,75,-56466,1950.40018050766,78,1950.40018050766,35008,-1500,-57259,-1500,,1,448.013333333333,448.820512820513,78,6,-973.551724137931,58,78,78,55,-1500,1,6,-13685,-1500,-13685,78,6,58,75,,,-1500,-878,14000,,,,2682.84674677229,9
4396,1,1,0,1,1,99,-176745,5010.03046498455,125,4883.12376850873,-183744,-44000,-227931,-3457.57692307692,7912.81885759971,32,-1591.59595959596,-1570.46153846154,123,18,-1985.89887640449,77,123,125,68,-111095,32,18,-44000,-3471.71875,-44000,117,15,82,99,1697.05627484771,9072.16132540259,-44000,-1246.66666666667,21380,6,-2820.83333333333,,7158.52090668377,13
3939,0,1,0,0,0,146,-150161,2065.42858138938,155,2046.1568440359,-94567,-15000,-153616,-5518,5199.99776709354,8,-636.047945205479,-634.677852348993,152,10,-1096.06569343066,95,152,155,93,-44144,8,10,-15000,-5518,-15000,149,10,97,146,,3283.53163529758,-10000,,,,,,,4
4570,1,1,0,1,1,77,-63290,1900.72791983987,78,1900.72791983987,-36672,-11000,-63380,-1256.39130434783,2417.35089300684,23,-475.090909090909,-470.153846153846,78,7,-917.246376811594,62,78,78,61,-28897,23,7,-11000,-1256.39130434783,-11000,78,7,62,77,,,,,5000,,,,2121.32034355964,7
3716,1,1,1,0,0,105,-248372,7187.85216544866,121,7060.76009489879,-127671,-50000,-286719,-6562.0625,10348.3827334727,36,-858.380952380952,-1139.91964285714,116,10,-2854.85057471264,77,116,121,71,-242027,35,10,-50000,-6724.52777777778,-50000,112,9,80,105,7071.06781186548,3639.06233175687,-13000,-6674,102072,,,,12712.3170073452,8
4102,0,0,0,1,1,3,-43,,4,4.94974746830583,2107,-43,-93,-43,,1,702.333333333334,702.333333333334,4,2,-43,3,4,4,3,-43,1,2,-50,-43,-50,3,1,4,3,,390.22339755581,-1009,-1754.5,14018,,,,4433.26797257584,5
3599,0,0,0,0,1,122,-320256,10432.0668815699,158,11144.4653064907,-96242,-80000,-487781,-15644.125,27792.0048794286,11,-625.081967213115,-692.388489208633,154,17,-2859.42857142857,87,154,158,77,-175243,10,17,-80000,-15933.7272727273,-80000,139,17,93,122,,34827.5778797014,-80000,-5555.32,6711,,,,17416.383241597,16
2384,0,0,1,0,1,220,-231608,4418.18602176806,245,4269.62942876715,63597,-30000,-265550,-3636.44444444444,7505.95707802429,21,385.431818181818,277.71615720524,244,18,-1395.22891566265,114,244,245,109,-65456,18,18,-35000,-3313.42857142857,-35000,229,17,120,220,,12020.8152801713,-20000,,52500,,,,23841.4904455797,9
2856,0,0,1,1,0,203,-312904,7759.9958662726,239,7591.82351256396,-177787,-18000,-325316,-3102.38461538462,4701.08965273764,13,-824.610837438424,-819.294930875576,227,13,-1728.75138121547,103,227,239,97,-40331,13,13,-1e+05,-3102.38461538462,-1e+05,217,11,109,203,,5985.69014632213,-18000,-3548.57142857143,17601,1,-862,,5118.22738620737,14
3579,0,1,0,1,0,59,-74150,4433.9374355527,70,4948.33748306719,424075,-8000,-134012,-3543.6,10147.6072275411,8,7012.57627118644,6329.4776119403,69,11,-1453.92156862745,52,69,70,47,-48086,7,11,-30000,-8510.75,-30000,67,9,54,59,,12666.6300135435,-30000,,,,,,60431.2587970828,8
4190,0,0,1,1,1,80,-270031,19063.0214397089,99,18598.0103387731,-257683,-160000,-322923,-5903.83333333333,23974.553930791,48,-2608.9875,-2800.90217391304,97,8,-3913.49275362319,70,97,99,62,-296607,46,8,-160000,-6202.22916666667,-160000,92,8,74,80,2443.05392899952,7781.57575970113,-46000,-485.75,1000,,,,5123.17344175324,7
3015,0,1,0,0,0,74,-88446,4983.47495074261,88,4955.85445593136,-60104,-8000,-150604,-1854.95833333333,2799.44982382109,29,-138.459459459459,-751.3,85,12,-1381.96875,59,85,88,54,-53677,27,12,-40000,-2264.72413793103,-40000,80,12,63,74,28932.6610655386,4752.19738647292,-14000,-20,2500,,,,20295.7996023808,7
2939,0,1,0,1,1,5,-4927,1274.56102247009,5,1274.56102247009,-4927,-3000,-4927,-1219.25,1342.17569018863,4,-985.4,-985.4,5,2,-985.4,5,5,5,5,-4877,4,2,-3000,-1219.25,-3000,5,2,5,5,,,-67,,,1,-267,,,6
4543,0,1,0,0,1,,,,3,,5000,,-950,,,,,5000,2,2,,1,2,3,,,,2,-950,,-975,1,,2,,25378.6327448899,2641.50036910844,-5600,-5414.16666666667,29,,,,24593.8775551965,5
2892,0,0,1,1,1,215,-333964,10825.2142844116,227,10663.6878145664,-200011,-8000,-339030,-885.380952380952,1717.24105693378,21,-985.246511627907,-913.292237442922,225,18,-1730.38341968912,109,225,227,106,-18593,21,18,-149000,-885.380952380952,-149000,219,17,114,215,,799.453146427815,-1500,-1281,19835,,,,2493.73730155497,9
2734,1,1,1,1,0,22,-78872,9931.82462903493,25,9931.82462903493,-73222,-40000,-81322,-9455.125,13654.4324626759,9,-3216.90909090909,-3050.91666666667,24,5,-4151.15789473684,20,24,25,18,-77741,9,5,-40000,-8637.88888888889,-40000,24,5,20,22,,282.842712474619,-2500,,,,,,,2
2440,0,0,1,1,0,52,-39458,903.068090485014,61,883.98361768805,-18375,-5000,-40970,-1113.29166666667,1053.27163637876,25,-337.269230769231,-328.125,61,7,-805.265306122449,48,61,61,45,-27279,25,7,-5000,-1091.16,-5000,56,6,53,52,,2146.86465184309,-8000,,,,,,3729.36098190204,6
4328,1,1,1,0,1,10,-20609,5179.97299588475,21,5179.97299588475,182,-20000,-30385,-6809.66666666667,9371.98539531513,4,695.8,8.66666666666667,21,9,-4121.8,13,21,21,8,-25429,4,9,-20000,-6357.25,-20000,21,3,13,10,10045.2955290856,4570.91581511724,-10009,-485.333333333333,5009,,,,16010.4814791575,9
2087,0,0,1,1,1,183,-389529,9154.69030794807,198,8962.41059120646,-362637,-80000,-398712,-3086.68253968254,10362.8469079685,67,-1968.49180327869,-1908.61578947368,198,8,-2238.6724137931,95,198,198,91,-194511,64,8,-80000,-2962.85074626866,-80000,190,8,100,183,10631.0338474989,4279.45697207803,-30009,,,,,,15633.5724448665,8
3792,1,0,1,0,0,18,-43186,5244.98085981067,20,5244.98085981067,-29986,-882,-43186,-882,,1,-1721.44444444444,-1578.21052631579,19,7,-3084.71428571429,18,19,20,17,-882,1,7,-16000,-882,-16000,19,6,18,18,1478.53170409024,,,,1000,,,,1280.86884574495,2
4769,0,1,1,0,0,49,-36542,1078.0031176352,58,1045.40942638675,-12036,-2000,-40696,-1100,1272.79220613579,2,-187.591836734694,-227.094339622641,57,14,-830.5,45,57,58,41,-2200,2,14,-5000,-1100,-5000,53,14,48,49,,763.762615825973,-2000,-1750,,1,-150,,,11
3749,0,1,0,1,1,136,-588000,26800.2019084345,155,26468.0063620098,-549632,-62000,-623685,-5633.24,11688.1264046285,29,-4047.11764705882,-3713.72972972973,152,12,-4593.75,98,152,155,89,-146930,28,13,-3e+05,-5859.65517241379,-3e+05,148,10,102,136,,6891.5431016734,-23000,-200,,,,,4846.23981384881,8
3332,0,1,0,1,1,47,-16443,967.543260470525,53,967.543260470525,46957,-1600,-20343,-674.857142857143,1024.86124496371,8,1079.93617021277,903.019230769231,53,5,-483.617647058824,47,53,53,43,-8024,8,5,-5000,-1003,-5000,52,5,48,47,8131.7279836453,1909.18830920368,-3300,,,,,,6278.95215780468,2
3001,1,0,1,1,1,22,-91866,16572.3229291724,24,16572.3229291724,-90833,,-92833,,,,-4084.81818181818,-3784.70833333333,24,7,-4374.57142857143,24,24,24,22,,,7,-80000,,-80000,24,7,24,22,,,,,,,,,707.106781186548,4
4642,1,1,0,0,0,18,-9021,4470.83190745714,22,4470.83190745714,-12241,-3830,-29241,-1027.8,1578.31530436729,5,54.3888888888889,-556.409090909091,22,4,-530.647058823529,21,22,22,18,-5139,5,4,-20000,-1027.8,-20000,22,3,21,18,,1045.33296130946,-2106,,,,,,,4
4413,0,1,1,0,0,142,-176235,4063.63342107266,169,4858.32507445573,-59452,-18100,-277192,-2569.65789473684,6265.36899383674,52,-73.0985915492958,-378.675159235669,167,12,-1519.26724137931,99,167,169,89,-122147,44,12,-35098,-3333.69230769231,-35098,157,12,104,142,21753.4895197464,8583.79010455986,-35098,-824,4204,,,,19149.8970348262,9
2252,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12419.9688002829,-28400,,,,,,,2
2665,0,0,0,0,0,48,-103347,4997.7740040185,58,4890.97007246604,-1705,-30000,-114623,-3187.37931034483,5593.10291465335,33,-25.1041666666667,-32.1698113207547,56,6,-2520.65853658537,42,56,58,37,-96934,32,6,-30000,-3058.60606060606,-30000,53,6,45,48,5361.99589705177,8129.64812864937,-30000,-2363.33333333333,1026,,,,4439.10559059417,8
